,card name,img url,edition - rarity,mana cost,converted mana cost,type,abilities,average price,market price,foil price
863,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190176&type=card,Magic 2010 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.32"
864,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205115&type=card,Magic 2011 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.21","MARKET
$0.09","FOIL
$0.31"
865,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205115&type=card,Magic 2011 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.32"
866,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205115&type=card,Magic 2011 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.32"
867,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=276224&type=card,Magic 2013 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.21","MARKET
$0.09","FOIL
$0.31"
868,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=276224&type=card,Magic 2013 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.32"
869,Safe Passage,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=276224&type=card,Magic 2013 (Common),"['2', 'White']",3,Instant,Prevent all damage that would be dealt to you and creatures you control this turn.,"AVERAGE
$0.20","MARKET
$0.09","FOIL
$0.32"
870,Sage Owl,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190188&type=card,Magic 2010 (Common),"['1', 'Blue']",2,Creature — Bird (1/1),"Flying
When Sage Owl enters the battlefield, look at the top four cards of your library, then put them back in any order.","AVERAGE
$0.24","MARKET
$0.13","FOIL
$0.45"
871,Sanguine Bond,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190190&type=card,Magic 2010 (Rare),"['3', 'Black', 'Black']",5,Enchantment,"Whenever you gain life, target opponent loses that much life.","AVERAGE
$3.33","MARKET
$3.81","FOIL
$9.03"
872,Seismic Strike,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191095&type=card,Magic 2010 (Common),"['2', 'Red']",3,Instant,Seismic Strike deals damage to target creature equal to the number of Mountains you control.,"AVERAGE
$3.33","MARKET
$3.81","FOIL
$9.03"
873,Serpent of the Endless Sea,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190169&type=card,Magic 2010 (Common),"['4', 'Blue']",5,Creature — Serpent (*/*),"Serpent of the Endless Sea's power and toughness are each equal to the number of Islands you control.
Serpent of the Endless Sea can't attack unless defending player controls an Island.","AVERAGE
$0.24","MARKET
$0.16",None
874,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193767&type=card,Magic 2010 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
875,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193767&type=card,Magic 2010 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
876,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193767&type=card,Magic 2010 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
877,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193767&type=card,Magic 2010 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
878,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205234&type=card,Magic 2011 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
879,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205234&type=card,Magic 2011 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
880,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205234&type=card,Magic 2011 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
881,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205234&type=card,Magic 2011 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
882,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220176&type=card,Magic 2012 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
883,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220176&type=card,Magic 2012 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
884,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220176&type=card,Magic 2012 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
885,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220176&type=card,Magic 2012 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
886,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270376&type=card,Magic 2013 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
887,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270376&type=card,Magic 2013 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
888,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270376&type=card,Magic 2013 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
889,Serra Angel,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270376&type=card,Magic 2013 (Uncommon),"['3', 'White', 'White']",5,Creature — Angel (4/4),"Flying, vigilance","AVERAGE
$0.30","MARKET
$0.32",None
890,Shatter,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191086&type=card,Magic 2010 (Common),"['1', 'Red']",2,Instant,Destroy target artifact.,"AVERAGE
$0.30","MARKET
$0.32",None
891,Shivan Dragon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191320&type=card,Magic 2010 (Rare),"['4', 'Red', 'Red']",6,Creature — Dragon (5/5),"Flying (This creature can't be blocked except by creatures with flying or reach.)
: Shivan Dragon gets +1/+0 until end of turn.","AVERAGE
$5.52","MARKET
$5.55",None
892,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193931&type=card,Magic 2010 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
893,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193931&type=card,Magic 2010 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
894,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193931&type=card,Magic 2010 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
895,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208293&type=card,Magic 2011 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
896,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208293&type=card,Magic 2011 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
897,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208293&type=card,Magic 2011 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
898,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=222635&type=card,Magic 2012 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
899,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=222635&type=card,Magic 2012 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
900,Siege Mastodon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=222635&type=card,Magic 2012 (Common),"['4', 'White']",5,Creature — Elephant (3/5),,"AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
901,Siege-Gang Commander,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193751&type=card,Magic 2010 (Rare),"['3', 'Red', 'Red']",5,Creature — Goblin (2/2),"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.","AVERAGE
$0.19","MARKET
$0.04","FOIL
$0.29"
902,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190537&type=card,Magic 2010 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.72","MARKET
$1.40",None
903,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190537&type=card,Magic 2010 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
904,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190537&type=card,Magic 2010 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
905,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205118&type=card,Magic 2011 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.72","MARKET
$1.40",None
906,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205118&type=card,Magic 2011 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
907,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205118&type=card,Magic 2011 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
908,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=260982&type=card,Magic 2013 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.72","MARKET
$1.40",None
909,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=260982&type=card,Magic 2013 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
910,Sign in Blood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=260982&type=card,Magic 2013 (Common),"['Black', 'Black']",2,Sorcery,Target player draws two cards and loses 2 life.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
911,Silence,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191083&type=card,Magic 2010 (Rare),['White'],1,Instant,Your opponents can't cast spells this turn.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
912,Silence,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191083&type=card,Magic 2010 (Rare),['White'],1,Instant,Your opponents can't cast spells this turn.,"AVERAGE
$0.47","MARKET
$0.32","FOIL
$1.92"
913,Silence,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205119&type=card,Magic 2011 (Rare),['White'],1,Instant,Your opponents can't cast spells this turn.,"AVERAGE
$0.29","MARKET
$0.24","FOIL
$0.98"
914,Silence,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205119&type=card,Magic 2011 (Rare),['White'],1,Instant,Your opponents can't cast spells this turn.,"AVERAGE
$0.47","MARKET
$0.32","FOIL
$1.92"
915,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193750&type=card,Magic 2010 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.47","MARKET
$0.32","FOIL
$1.92"
916,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193750&type=card,Magic 2010 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
917,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193750&type=card,Magic 2010 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
918,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208283&type=card,Magic 2011 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.47","MARKET
$0.32","FOIL
$1.92"
919,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208283&type=card,Magic 2011 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
920,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208283&type=card,Magic 2011 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
921,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=266132&type=card,Magic 2013 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.47","MARKET
$0.32","FOIL
$1.92"
922,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=266132&type=card,Magic 2013 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
923,Silvercoat Lion,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=266132&type=card,Magic 2013 (Common),"['1', 'White']",2,Creature — Cat (2/2),,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
924,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190186&type=card,Magic 2010 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
925,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190186&type=card,Magic 2010 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$1.00","MARKET
$0.85","FOIL
$20.60"
926,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190186&type=card,Magic 2010 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$1.00","MARKET
$0.85","FOIL
$20.60"
927,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205120&type=card,Magic 2011 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
928,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205120&type=card,Magic 2011 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$1.00","MARKET
$0.85","FOIL
$20.60"
929,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205120&type=card,Magic 2011 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$1.00","MARKET
$0.85","FOIL
$20.60"
930,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=254119&type=card,Magic 2013 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.43"
931,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=254119&type=card,Magic 2013 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$1.00","MARKET
$0.85","FOIL
$20.60"
932,Sleep,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=254119&type=card,Magic 2013 (Uncommon),"['2', 'Blue', 'Blue']",4,Sorcery,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,"AVERAGE
$1.00","MARKET
$0.85","FOIL
$20.60"
933,Snapping Drake,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190163&type=card,Magic 2010 (Common),"['3', 'Blue']",4,Creature — Drake (3/2),Flying (This creature can't be blocked except by creatures with flying or reach.),"AVERAGE
$0.17","MARKET
$0.03","FOIL
$0.25"
934,Solemn Offering,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189875&type=card,Magic 2010 (Common),"['2', 'White']",3,Sorcery,Destroy target artifact or enchantment. You gain 4 life.,"AVERAGE
$0.20","MARKET
$0.04","FOIL
$0.30"
935,Solemn Offering,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189875&type=card,Magic 2010 (Common),"['2', 'White']",3,Sorcery,Destroy target artifact or enchantment. You gain 4 life.,"AVERAGE
$0.20","MARKET
$0.04","FOIL
$0.30"
