,Unnamed: 0_x,card name,mana cost,converted mana cost,type,abilities-1,abilities-2,flavour text-1,flavour text-2,power/toughness,rarity,expansion,card no,artist,img url,Unnamed: 0_y,avg price ($),market price ($),foil avg ($),foil price ($)
484,484,Skycloud Expanse,[],5,Land,", : Add .", ,Legend says a mighty angel appears to pilgrims in need who reach this lofty height., , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,261,Sam White,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532648&type=card,16220.0,0.50,0.25,,
485,485,Skyline Despot,"['5', 'Red', 'Red']",7,Creature — Dragon,Flying, , , ,5 / 5,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,140,Lucas Graciano,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532527&type=card,19140.0,4.41,3.77,,
486,486,Skyship Stalker,"['2', 'Red', 'Red']",4,Creature — Dragon,Flying, , , ,3 / 3,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,141,Chris Rahn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532528&type=card,19141.0,0.25,0.2,,
487,487,Smoldering Marsh,[],4,Land — Swamp Mountain,(: Add or .), ,The continent of Guul Draz is a geothermal swampland reeking of heat and decay., , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,262,Adam Paquette,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532649&type=card,8157.0,2.01,2.01,4.43,4.24
488,488,Sol Ring,['1'],1,Artifact,: Add ., ,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,215,Mike Bierek,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532602&type=card,4606.0,2199.00,2375.0,,
489,489,Solemn Simulacrum,['4'],4,Artifact Creature — Golem,"When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.", , , ,2 / 2,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,216,Donato Giancola,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532603&type=card,12589.0,2.44,1.73,,
490,490,Song of Inspiration,"['3', 'Green', 'Green']",5,Instant,Choose up to two target permanent cards in your graveyard. Roll a d20 and add the total mana value of those cards., , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,311,Lie Setiawan,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531531&type=card,19145.0,0.29,0.17,,
491,491,Spinerock Knoll,[],5,Land,"Hideaway (This land enters the battlefield tapped. When it does, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library.)", , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,263,Steve Prescott,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532650&type=card,13880.0,0.77,0.53,,
492,492,Spit Flame,"['2', 'Red']",3,Instant,Spit Flame deals 4 damage to target creature., , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,142,Chris Rahn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532529&type=card,19148.0,0.26,0.18,,
493,493,"Sram, Senior Edificer","['1', 'White']",2,Legendary Creature — Dwarf Advisor,"Whenever you cast an Aura, Equipment, or Vehicle spell, draw a card.", ,"""As this conflict grows, it gets harder to prevent the city from breaking down. How much longer can we keep this machinery balanced?""", ,2 / 2,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,72,Chris Rahn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532459&type=card,2829.0,1.50,0.95,7.95,8.24
494,494,"Storvald, Frost Giant Jarl","['4', 'Green', 'White', 'Blue']",7,Legendary Creature — Giant,Ward, , , ,7 / 7,"Rarity:
Mythic Rare",Adventures in the Forgotten Realms Commander,327,Campbell White,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531547&type=card,19150.0,,,1.33,1.11
495,495,Sun Titan,"['4', 'White', 'White']",6,Creature — Giant,Vigilance, ,A blazing sun that never sets., ,6 / 6,"Rarity:
Mythic Rare",Adventures in the Forgotten Realms Commander,73,Todd Lockwood,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532460&type=card,7531.0,1.25,0.75,,
496,496,Sunblast Angel,"['4', 'White', 'White']",6,Creature — Angel,Flying, ,There may exist powers even greater than Phyrexia., ,4 / 5,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,74,Jason Chan,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532461&type=card,13456.0,0.52,0.36,,
497,497,Sungrass Prairie,[],6,Land,", : Add .", ,The ancient magic of sun elves keeps these lands in an eternal summer., , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,264,Alayna Danner,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532651&type=card,14347.0,0.51,0.27,,
498,498,Sunken Hollow,[],6,Land — Island Swamp,(: Add or .), ,"On the continent of Tazeem, rushing waters plunge through narrow canyons into mist-cloaked lakes.", , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,265,Adam Paquette,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532652&type=card,8165.0,1.52,1.11,4.66,5.11
499,499,Swiftfoot Boots,['2'],2,Artifact — Equipment,Equipped creature has hexproof and haste., ,One who wears magical <i>boots of striding and springing</i> can jump astounding distances., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,217,Manuel Castañón,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532604&type=card,13070.0,2.31,1.7,,
500,500,Sword of Hours,['2'],2,Artifact — Equipment,"Whenever equipped creature attacks, put a +1/+1 counter on it.", , , , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,61,Brian Valeza,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531962&type=card,19157.0,0.58,0.42,,
501,501,Sword of the Animist,['2'],2,Legendary Artifact — Equipment,Equipped creature gets +1/+1., ,The blade glows only for Zendikar's chosen., , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,218,Daniel Ljunggren,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532605&type=card,7534.0,11.44,11.74,,
502,502,Swords to Plowshares,['White'],1,Instant,Exile target creature. Its controller gains life equal to its power., ,The smallest seed of regret can bloom into redemption., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,75,Sam Wolfe Connelly,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532462&type=card,4617.0,1712.50,489.99,,
503,503,Tainted Peak,[],1,Land,: Add ., , , , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,266,Tony Szczudlo,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532653&type=card,19160.0,0.89,0.78,,
504,504,Talisman of Indulgence,['2'],2,Artifact,: Add ., , , , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,219,Mike Dringenberg,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532606&type=card,7537.0,6.50,4.76,,
505,505,Taurean Mauler,"['2', 'Red']",3,Creature — Shapeshifter,Changeling (This card is every creature type.), ,The power of a waterfall. The fury of an avalanche. The intellect of a gale-force wind., ,2 / 2,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,143,Dominick Domingo,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532530&type=card,7391.0,3.41,3.55,,
506,506,Tectonic Giant,"['2', 'Red', 'Red']",4,Creature — Elemental Giant,"Whenever Tectonic Giant attacks or becomes the target of a spell an opponent controls, choose one —", , , ,3 / 4,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,144,Slawomir Maniak,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532531&type=card,19163.0,0.39,0.22,,
507,507,Terminate,"['Black', 'Red']",2,Instant,Destroy target creature. It can't be regenerated., ,All suns must set., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,193,Lucas Graciano,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532580&type=card,3367.0,0.96,0.77,2.92,2.34
508,508,Terramorphic Expanse,[],2,Land,", Sacrifice Terramorphic Expanse: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.", ,"Take two steps north into the unsettled future, south into the unquiet past, east into the present day, or west into the great unknown.", , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,267,Dan Scott,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532654&type=card,340.0,0.33,0.32,2.7,2.54
509,509,Terror of Mount Velus,"['5', 'Red', 'Red']",7,Creature — Dragon,"Flying, double strike", ,"The forge of Purphoros burns in the heart of Mount Velus, attracting dragons with its blistering heat.", ,5 / 5,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,145,Billy Christian,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532532&type=card,19166.0,1.86,1.49,,
510,510,Theater of Horrors,"['1', 'Black', 'Red']",3,Enchantment,"At the beginning of your upkeep, exile the top card of your library.", , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,194,Daarken,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532581&type=card,19168.0,0.26,0.17,,
511,511,Thorough Investigation,"['2', 'White']",3,Enchantment,"Whenever you attack, investigate. (Create a colorless Clue artifact token with "", Sacrifice this artifact: Draw a card."")", , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,281,Aaron J. Riley,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531501&type=card,19170.0,3.08,2.82,,
512,512,Thriving Grove,[],3,Land,Thriving Grove enters the battlefield tapped., ,"Far from human eyes, birds flit between vivid blossoms in a hidden paradise.", , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,268,Jenn Ravenna Tran,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532655&type=card,19172.0,0.28,0.24,,
513,513,Thriving Heath,[],3,Land,Thriving Heath enters the battlefield tapped., ,Wildflowers here bloom not with the season but with the ebb and flow of magic., , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,269,Alayna Danner,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532656&type=card,19173.0,0.25,0.18,,
514,514,Thriving Isle,[],3,Land,Thriving Isle enters the battlefield tapped., ,All the wonders of the natural world in one breathtaking microcosm., , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,270,Jonas De Ro,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532657&type=card,19174.0,0.25,0.18,,
515,515,Thriving Moor,[],3,Land,Thriving Moor enters the battlefield tapped., ,Beauty appears in strange places for those with eyes to see it., , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,271,Titus Lunter,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532658&type=card,19175.0,0.31,0.22,,
516,516,Throes of Chaos,"['3', 'Red']",4,Sorcery,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)", , , , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,146,Igor Kieryluk,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532533&type=card,19176.0,0.25,0.22,,
517,517,Thunderbreak Regent,"['2', 'Red', 'Red']",4,Creature — Dragon,Flying, ,Attracting a dragon's attention may be the last mistake you make., ,4 / 4,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,147,Ryan Pancoast,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532534&type=card,19177.0,0.61,0.55,,
518,518,Unburial Rites,"['4', 'Black']",5,Sorcery,Return target creature card from your graveyard to the battlefield., ,All crave the Blessed Sleep. Few receive it., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,111,Ryan Pancoast,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532498&type=card,16272.0,0.25,0.15,,
519,519,Underdark Rift,[],5,Land,: Add ., , , , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,62,Chris Ostrowski,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531963&type=card,19179.0,0.48,0.3,,
520,520,Unstable Obelisk,['3'],3,Artifact,: Add ., ,Its collapse is like the lashing out of a long-dead civilization that resents being forgotten., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,220,William Wu,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532607&type=card,13490.0,0.40,0.3,,
521,521,Utopia Sprawl,['Green'],1,Enchantment — Aura,Enchant Forest, , , , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,172,Ron Spears,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532559&type=card,19181.0,8.10,8.1,,
522,522,Utter End,"['2', 'White', 'Black']",4,Instant,Exile target nonland permanent., ,"""I came seeking a challenge. All I found was you.""", , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,195,Mark Winters,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532582&type=card,14384.0,1.91,2.07,,
523,523,Valiant Endeavor,"['4', 'White', 'White']",6,Sorcery,Roll two d6 and choose one result. Destroy each creature with power greater than or equal to that result. Then create a number of 2/2 white Knight creature tokens with vigilance equal to the other result., , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,282,Antonio José Manzanedo,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531502&type=card,19183.0,0.39,0.18,,
524,524,Valorous Stance,"['1', 'White']",2,Instant,Choose one —, ,"""Every choice alters the path of fate.""", , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,76,Willian Murai,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532463&type=card,18632.0,0.25,0.1,,
525,525,Vandalblast,['Red'],1,Sorcery,Destroy target artifact you don't control., ,Beauty is in the eye of the exploder., , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,148,Seb McKinnon,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532535&type=card,13921.0,5.57,5.13,,
526,526,Vanish into Memory,"['2', 'White', 'Blue']",4,Instant,"Exile target creature. You draw cards equal to that creature's power. At the beginning of your next upkeep, return that card to the battlefield under its owner's control. If you do, discard cards equal to that creature's toughness.", ,"Out of sight, into mind.", , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,196,Rebekah Lynn,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532583&type=card,11974.0,0.29,0.25,1.64,1.86
527,527,Vengeful Ancestor,"['2', 'Red', 'Red']",4,Creature — Spirit Dragon,Flying, , , ,3 / 4,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,304,Svetlin Velinov,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531524&type=card,19188.0,2.62,2.38,,
528,528,Verdant Embrace,"['3', 'Green', 'Green']",5,Enchantment — Aura,Enchant creature, , , , ,"Rarity:
Rare",Adventures in the Forgotten Realms Commander,173,Stephen Tappin,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532560&type=card,19190.0,0.48,0.39,,
529,529,Victimize,"['2', 'Black']",3,Sorcery,"Choose two target creature cards in your graveyard. Sacrifice a creature. If you do, return the chosen cards to the battlefield tapped.", ,"""Die. But die knowing that your pathetic life will yield a great bounty for me.""", , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,112,Craig J Spearing,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532499&type=card,13493.0,1.28,0.91,,
530,530,Viridian Longbow,['1'],1,Artifact — Equipment,"Equipped creature has "": This creature deals 1 damage to any target.""", , , , ,"Rarity:
Common",Adventures in the Forgotten Realms Commander,221,Jeremy Jarvis,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532608&type=card,19192.0,0.29,0.22,,
531,531,"Vitu-Ghazi, the City-Tree",[],1,Land,: Add ., ,"In the autumn, she casts her seeds across the streets below, and come spring, her children rise in service to the Conclave.", , ,"Rarity:
Uncommon",Adventures in the Forgotten Realms Commander,272,Martina Pilcerova,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532659&type=card,7406.0,0.33,0.26,,
532,532,"Vrondiss, Rage of Ancients","['3', 'Red', 'Green']",5,Legendary Creature — Dragon Barbarian,"Enrage — Whenever Vrondiss, Rage of Ancients is dealt damage, you may create a 5/4 red and green Dragon Spirit creature token with ""When this creature deals damage, sacrifice it.""", , , ,5 / 4,"Rarity:
Mythic Rare",Adventures in the Forgotten Realms Commander,328,Svetlin Velinov,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=531548&type=card,19194.0,,,1.4,1.14
