,card name,edition,rarity,converted mana cost,colourless mana,coloured mana,main type,sub type,power,toughness,abilities,average price in $,market price in $,foil price in $,img url
15076,Grizzled Angler,Eldritch Moon ,Uncommon,3,['2', 'Blue'],Creature , Human , Human (2,3),": Mill two cards. Then if there is a colorless creature card in your graveyard, transform Grizzled Angler.",0.25,0.05,0.35,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414357&type=card
269,Grizzled Leotau,Alara Reborn ,Common,2,['Green', 'White'],Creature , Cat , Cat (1,5),,0.23,0.06,0.30,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189647&type=card
22227,Grizzled Outcasts,Innistrad ,Common,5,['4', 'Green'],Creature , Human Werewolf , Human Werewolf (4,4),"At the beginning of each upkeep, if no spells were cast last turn, transform Grizzled Outcasts.",1.63,1.21,11.98,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=222124&type=card
24219,Grizzled Outrider,Kaldheim ,Common,5,['4', 'Green'],Creature , Elf Warrior , Elf Warrior (5,5),,0.17,0.01,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503787&type=card
20518,Grizzled Wolverine,Ice Age ,Common,3,['1'," 'Red', 'Red']",Creature , Wolverine , Wolverine (2,2),": Grizzled Wolverine gets +2/+0 until end of turn. Activate only during the declare blockers step, only if at least one creature is blocking Grizzled Wolverine, and only once each turn.",0.29,0.06,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=2628&type=card
23315,Grizzly Fate,Judgment ,Uncommon,5,['3'," 'Green', 'Green']",Sorcery,,,,"Create two 2/2 green Bear creature tokens.
Threshold — Create four 2/2 green Bear creature tokens instead if seven or more cards are in your graveyard.
Flashback (You may cast this card from your graveyard for its flashback cost. Then exile it.)",1.23,1.26,6.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=34209&type=card
15664,Grollub,Exodus ,Common,3,['2', 'Black'],Creature , Beast , Beast (3,3),"Whenever Grollub is dealt damage, each opponent gains that much life.",0.22,0.13,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=6083&type=card
2423,Grotesque Mutation,Battlebond ,Common,2,['1', 'Black'],Instant,,,,Target creature gets +3/+1 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),7.47,0.08,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=446113&type=card
2424,"Grothama, All-Devouring",Battlebond ,Mythic,5,['3'," 'Green', 'Green']",Legendary Creature , Wurm , Wurm (10,8),"Other creatures have ""Whenever this creature attacks, you may have it fight Grothama, All-Devouring.""
When Grothama leaves the battlefield, each player draws cards equal to the amount of damage dealt to Grothama this turn by sources they controlled.",0.20,0.08,15.31,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=446039&type=card
18321,Ground Assault,Gatecrash ,Uncommon,2,['Red', 'Green'],Sorcery,,,,Ground Assault deals damage to target creature equal to the number of lands you control.,0.25,0.10,0.36,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=366428&type=card
6469,Ground Seal,Commander 2018 ,Rare,2,['1', 'Green'],Enchantment,,,,"When Ground Seal enters the battlefield, draw a card.
Cards in graveyards can't be the targets of spells or abilities.",0.33,0.30,1.15,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=451104&type=card
1531,Grounded,Avacyn Restored ,Common,2,['1', 'Green'],Enchantment , Aura, Aura,,"Enchant creature
Enchanted creature loses flying.",0.19,0.06,0.27,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=240009&type=card
15513,Groundling Pouncer,Eventide ,Uncommon,2,['1', 'Green or Blue'],Creature , Faerie , Faerie (2,1),: Groundling Pouncer gets +1/+3 and gains flying until end of turn. Activate only once each turn and only if an opponent controls a creature with flying.,0.25,0.09,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=153056&type=card
14565,Groundswell,Duel Decks: Zendikar vs. Eldrazi ,Common,1,['Green'],,Instant,,,,"Target creature gets +2/+2 until end of turn.
Landfall — If you had a land enter the battlefield under your control this turn, that creature gets +4/+4 until end of turn instead.",0.74,0.74,4.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=401657&type=card
1792,Grove Rumbler,Battle for Zendikar ,Uncommon,4,['2'," 'Red', 'Green']",Creature , Elemental , Elemental (3,3),"Trample
Landfall — Whenever a land enters the battlefield under your control, Grove Rumbler gets +2/+2 until end of turn.",0.25,0.09,0.50,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=401903&type=card
18925,Grove of the Guardian,Guild Kit: Selesnya ,Rare,0,['2'," 'Green', 'White']",Land,,,,": Add .
, , Tap two untapped creatures you control, Sacrifice Grove of the Guardian: Create an 8/8 green and white Elemental creature token with vigilance.",0.65,0.52,3.07,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456382&type=card
1793,Grovetender Druids,Battle for Zendikar ,Uncommon,4,['2'," 'Green', 'White']",Creature , Elf Druid Ally , Elf Druid Ally (3,3),"Rally — Whenever Grovetender Druids or another Ally enters the battlefield under your control, you may pay . If you do, create a 1/1 green Plant creature token.",0.25,0.09,0.34,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=401904&type=card
11294,Grow from the Ashes,Dominaria ,Common,3,['2', 'Green'],Sorcery,,,,"Kicker (You may pay an additional as you cast this spell.)
Search your library for a basic land card, put it onto the battlefield, then shuffle. If this spell was kicked, instead search your library for two basic land cards, put them onto the battlefield, then shuffle.",0.64,0.63,1.99,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443052&type=card
22870,Growing Rites of Itlimoc,Ixalan ,Rare,3,['2', 'Green'],Legendary Enchantment,,,,"When Growing Rites of Itlimoc enters the battlefield, look at the top four cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
At the beginning of your end step, if you control four or more creatures, transform Growing Rites of Itlimoc.",30.00,25.76,47.73,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=435346&type=card
10125,Growth Cycle,Core Set 2020 ,Common,2,['1', 'Green'],Instant,,,,Target creature gets +3/+3 until end of turn. It gets an additional +2/+2 until end of turn for each card named Growth Cycle in your graveyard.,0.17,0.03,0.28,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466929&type=card
22228,Gruesome Deformity,Innistrad ,Common,1,['Black'],,Enchantment , Aura, Aura,,"Enchant creature
Enchanted creature has intimidate. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.)",0.20,0.12,0.26,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=246945&type=card
10713,Gruesome Discovery,Dark Ascension ,Common,4,['2'," 'Black', 'Black']",Sorcery,,,,"Target player discards two cards.
Morbid — If a creature died this turn, instead that player reveals their hand, you choose two cards from it, then that player discards those cards.",0.17,0.03,0.27,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=262843&type=card
18046,Gruesome Fate,Game Night ,Common,3,['2', 'Black'],Sorcery,,,,Each opponent loses 1 life for each creature you control.,0.21,0.12,0.38,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456550&type=card
19207,Gruesome Menagerie,Guilds of Ravnica ,Rare,5,['3'," 'Black', 'Black']",Sorcery,,,,"Choose a creature card with mana value 1 in your graveyard, then do the same for creature cards with mana value 2 and 3. Return those cards to the battlefield.",0.35,0.18,0.74,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=452821&type=card
10126,Gruesome Scourger,Core Set 2020 ,Uncommon,5,['3'," 'Black', 'Black']",Creature , Orc Warrior , Orc Warrior (3,3),"When Gruesome Scourger enters the battlefield, it deals damage to target opponent or planeswalker equal to the number of creatures you control.",0.17,0.03,0.28,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466858&type=card
1794,Gruesome Slaughter,Battle for Zendikar ,Rare,6,['6'],,Sorcery,,,,"Until end of turn, colorless creatures you control gain "": This creature deals damage equal to its power to target creature.""",0.25,0.07,0.34,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=401905&type=card
11295,"Grunn, the Lonely King",Dominaria ,Uncommon,6,['4'," 'Green', 'Green']",Legendary Creature , Ape Warrior , Ape Warrior (5,5),"Kicker (You may pay an additional as you cast this spell.)
If Grunn, the Lonely King was kicked, it enters the battlefield with five +1/+1 counters on it.
Whenever Grunn attacks alone, double its power and toughness until end of turn.",0.25,0.10,1.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443053&type=card
11840,Gruul Cluestone,Dragon's Maze ,Common,3,['3'],,Artifact,,,,": Add or .
, , Sacrifice Gruul Cluestone: Draw a card.",0.20,0.06,0.37,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=369035&type=card
19008,Gruul Guildmage,Guildpact ,Uncommon,2,['Red or Green', 'Red or Green'],Creature , Human Shaman , Human Shaman (2,2),"( can be paid with either or .)
, Sacrifice a land: Gruul Guildmage deals 2 damage to target player or planeswalker.
: Target creature gets +2/+2 until end of turn.",0.25,0.13,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=96837&type=card
18324,Gruul Keyrune,Gatecrash ,Uncommon,3,['3'],,Artifact,,,,": Add or .
: Gruul Keyrune becomes a 3/2 red and green Beast artifact creature with trample until end of turn.",0.20,0.07,0.72,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=366443&type=card
19009,Gruul Nodorog,Guildpact ,Common,6,['4'," 'Green', 'Green']",Creature , Beast , Beast (4,4),: Gruul Nodorog gains menace until end of turn. (It can't be blocked except by two or more creatures.),0.25,0.11,0.48,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=107683&type=card
18325,Gruul Ragebeast,Gatecrash ,Rare,7,['5'," 'Red', 'Green']",Creature , Beast , Beast (6,6),"Whenever Gruul Ragebeast or another creature enters the battlefield under your control, that creature fights target creature an opponent controls.",0.25,0.10,0.46,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=366398&type=card
19010,Gruul Scrapper,Guildpact ,Common,4,['3', 'Green'],Creature , Human Berserker , Human Berserker (3,2),"When Gruul Scrapper enters the battlefield, if was spent to cast it, it gains haste until end of turn.",0.20,0.07,0.28,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=96887&type=card
19011,Gruul War Plow,Guildpact ,Rare,4,['4'],,Artifact,,,,"Creatures you control have trample.
: Gruul War Plow becomes a 4/4 Juggernaut artifact creature until end of turn.",0.50,0.38,1.61,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=107098&type=card
21044,Guard Duty,Iconic Masters ,Common,1,['White'],,Enchantment , Aura, Aura,,"Enchant creature
Enchanted creature has defender.",0.30,0.10,0.30,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=438588&type=card
4059,Guard Gomazoa,Commander 2013 Edition ,Uncommon,3,['2', 'Blue'],Creature , Jellyfish , Jellyfish (1,3),"Defender, flying
Prevent all combat damage that would be dealt to Guard Gomazoa.",0.20,0.08,0.82,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=376360&type=card
7435,Guardian Archon,Commander 2021 ,Rare,6,['4'," 'White', 'White']",Creature , Archon , Archon (5,5),"Flying
As Guardian Archon enters the battlefield, secretly choose an opponent.
Reveal the player you chose: You and target permanent you control each gain protection from the chosen player until end of turn. Activate only once.",0.42,0.21,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=518413&type=card
7436,Guardian Augmenter,Commander 2021 ,Rare,3,['2', 'Green'],Creature , Troll Wizard , Troll Wizard (2,2),"Flash
Commander creatures you control get +2/+2.
Commanders you control have hexproof.",0.42,0.21,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=518458&type=card
1157,Guardian Beast,Arabian Nights ,Rare,4,['3', 'Black'],Creature , Beast , Beast (2,4),"As long as Guardian Beast is untapped, noncreature artifacts you control can't be enchanted, they have indestructible, and other players can't gain control of them. This effect doesn't remove Auras already attached to those artifacts.",0.20,0.09,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=918&type=card
24220,Guardian Gladewalker,Kaldheim ,Common,2,['1', 'Green'],Creature , Shapeshifter , Shapeshifter (1,1),"Changeling (This card is every creature type.)
When Guardian Gladewalker enters the battlefield, put a +1/+1 counter on target creature.",0.19,0.02,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503788&type=card
12043,Guardian Shield-Bearer,Dragons of Tarkir ,Common,2,['1', 'Green'],Creature , Human Soldier , Human Soldier (2,1),"Megamorph (You may cast this card face down as a 2/2 creature for . Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Guardian Shield-Bearer is turned face up, put a +1/+1 counter on another target creature you control.",0.19,0.05,0.29,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394587&type=card
25809,Guardian of Cloverdell,Lorwyn ,Uncommon,7,['5'," 'Green', 'Green']",Creature , Treefolk Shaman , Treefolk Shaman (4,5),"When Guardian of Cloverdell enters the battlefield, create three 1/1 white Kithkin Soldier creature tokens.
, Sacrifice a Kithkin: You gain 1 life.",0.25,0.11,0.41,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=139665&type=card
15077,Guardian of Pilgrims,Eldritch Moon ,Common,2,['1', 'White'],Creature , Spirit Cleric , Spirit Cleric (2,2),"When Guardian of Pilgrims enters the battlefield, target creature gets +1/+1 until end of turn.",0.20,0.02,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414321&type=card
3132,Guardian of Solitude,Champions of Kamigawa ,Uncommon,2,['1', 'Blue'],Creature , Spirit , Spirit (1,2),"Whenever you cast a Spirit or Arcane spell, target creature gains flying until end of turn.",0.83,0.91,3.20,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=79194&type=card
1795,Guardian of Tazeem,Battle for Zendikar ,Rare,5,['3'," 'Blue', 'Blue']",Creature , Sphinx , Sphinx (4,5),"Flying
Landfall — Whenever a land enters the battlefield under your control, tap target creature an opponent controls. If that land is an Island, that creature doesn't untap during its controller's next untap step.",0.35,0.21,0.68,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=401906&type=card
23952,Guardian of the Great Conduit,Kaladesh ,Uncommon,4,['3', 'Green'],Creature , Elemental , Elemental (2,4),"Reach (This creature can block creatures with flying.)
As long as you control a Nissa planeswalker, Guardian of the Great Conduit gets +2/+0 and has vigilance. (Attacking doesn't cause it to tap.)",0.25,0.14,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=420484&type=card
11076,Guardian of the Guildpact,Dissension ,Common,4,['3', 'White'],Creature , Spirit , Spirit (2,3),Protection from monocolored,0.90,0.85,5.87,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=107583&type=card
19012,Guardian's Magemark,Guildpact ,Common,3,['2', 'White'],Enchantment , Aura, Aura,,"Flash
Enchant creature
Creatures you control that are enchanted get +1/+1.",0.20,0.11,0.30,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=107688&type=card
